NA (cm^-3),ND (cm^-3),ni (cm^-3),tsi (nm),tox (nm),L (nm),PhiM (eV),Ld (nm),Er (V/cm)
1e+20,5e+18,10000000000.0,8.22853460469458,3.8349670269380423,47.06984999204361,4.4,1.3648584123572787,8672561.351619657
1e+20,5e+18,10000000000.0,2.380715941501792,3.697241919653438,51.96623063767045,4.4,0.8142781002536951,27260973.72858701
1e+20,5e+18,10000000000.0,4.298960686413036,4.144106949146773,30.262989417783203,4.4,1.1858721244792378,12236041.15072618
1e+20,5e+18,10000000000.0,4.360178449286485,4.813113846138103,28.67447083603282,4.4,1.0837236032689612,14145110.721590202
1e+20,5e+18,10000000000.0,2.3626939954247654,4.736763683303467,66.8059608921368,4.4,0.601024787953547,18474586.102430437
1e+20,5e+18,10000000000.0,8.186081545460715,4.838226854206495,78.80109796654068,4.4,1.0890064243404207,8203902.7583919745
1e+20,5e+18,10000000000.0,7.36505495501881,2.734146791071103,19.754602023891927,4.4,1.6998631790107641,9369087.016639892
1e+20,5e+18,10000000000.0,2.7134360766733128,2.394695919918064,11.492832166557958,4.4,1.0781483868509896,28967428.270048775
1e+20,5e+18,10000000000.0,4.300497177344191,2.9068301014893456,81.10823515610626,4.4,1.102660398669578,11723271.117442667
1e+20,5e+18,10000000000.0,1.952245223708628,4.685255518298944,33.440905337323684,4.4,0.7486461944475895,20867387.081798833
1e+20,5e+18,10000000000.0,6.6538593738373955,4.916160423870465,50.96461298766483,4.4,1.362262690335742,9291500.631975465
1e+20,5e+18,10000000000.0,2.092347320937577,4.577974853211428,34.2802535732403,4.4,0.649716234883455,32629200.464328356
1e+20,5e+18,10000000000.0,9.87340751762426,2.330053163382631,13.944803262106465,4.4,2.3798737274335378,7253453.167762272
1e+20,5e+18,10000000000.0,8.026138672190761,4.842283994179379,54.27185311045234,4.4,1.2276798661134698,5949256.457085238
1e+20,5e+18,10000000000.0,4.512146946255956,3.270074082052358,48.68725410395778,4.4,1.285933603055283,11185388.100748697
1e+20,5e+18,10000000000.0,6.2070753905141896,2.027930872287061,20.660439649634156,4.4,1.732676292624579,9747527.330368027
1e+20,5e+18,10000000000.0,9.20207634594768,3.327181222244581,42.31260688474817,4.4,1.4119827558875693,5783915.5423045745
1e+20,5e+18,10000000000.0,5.986893523562435,2.1382075090264028,72.33443284936119,4.4,1.9597340839591113,12430563.391615946
1e+20,5e+18,10000000000.0,2.5704863775815965,3.631633763483353,54.36707097038655,4.4,0.8258635043633941,22933561.00373946
1e+20,5e+18,10000000000.0,4.408330200230434,3.015662082311154,11.431807454828553,4.4,1.3224570669586906,16328891.551798318
1e+20,5e+18,10000000000.0,8.588303785267708,3.420304800782146,50.67787025893475,4.4,1.5004151246334458,7361731.95547057
1e+20,5e+18,10000000000.0,6.797917143906561,3.8395110822293512,64.13823203819405,4.4,1.074535224594151,10433137.704283165
1e+20,5e+18,10000000000.0,6.856519459004203,4.60640328745346,71.96519630292536,4.4,1.0250848895147555,7774632.563932797
1e+20,5e+18,10000000000.0,8.801393371196403,3.9857047294157857,57.73322934118121,4.4,1.4837677050128386,8323303.116635318
1e+20,5e+18,10000000000.0,9.045757517162542,3.302146605434542,16.281260315048186,4.4,1.7808642360563869,5636110.90893282
1e+20,5e+18,10000000000.0,9.278133146014927,4.458283561011095,64.78507419334397,4.4,1.3472373128464712,6665559.908104399
1e+20,5e+18,10000000000.0,1.853642739278405,4.716746412719397,61.928740609091925,4.4,0.675910543960349,26197218.85882862
1e+20,5e+18,10000000000.0,5.897134017667908,2.3592798992965918,5.12513881583509,4.4,1.7066128048383584,10008431.330917645
1e+20,5e+18,10000000000.0,7.664585690964867,3.5957989326583744,38.822047080351155,4.4,1.5790759782592656,6879303.136046028
1e+20,5e+18,10000000000.0,7.812341606143124,2.8535358792273327,31.966671485726476,4.4,1.6496731654338654,6485653.057675615
1e+20,5e+18,10000000000.0,6.460445817730035,2.141183593630842,61.23884959006698,4.4,2.025283753015913,12178633.323600346
1e+20,5e+18,10000000000.0,2.5010860166530673,4.005640085341956,21.803815671050103,4.4,0.7867695222431174,18553126.08622925
1e+20,5e+18,10000000000.0,8.17678498547498,4.588312332377677,54.40585729876049,4.4,1.3083920133454043,8743416.101229776
1e+20,5e+18,10000000000.0,7.481002001634511,2.4887079634321823,82.44891867783299,4.4,1.525293225190376,10609086.63865989
1e+20,5e+18,10000000000.0,1.7752219439413266,4.4372409728717015,72.40880638214887,4.4,0.583849228399752,22980821.912908643
1e+20,5e+18,10000000000.0,5.174288422069386,4.560187200610825,83.16682305083815,4.4,0.870203537464543,13134385.06284574
1e+20,5e+18,10000000000.0,2.565796595696232,4.74302132799945,88.13001912314402,4.4,0.7747876826567266,19532519.57162735
1e+20,5e+18,10000000000.0,4.037293411416747,2.7958552672581574,3.9283010495361608,4.4,1.0808056362108882,10308765.980555093
1e+20,5e+18,10000000000.0,1.1627298298511688,4.711859195569668,57.17849104484055,4.4,0.4578413201579222,48261927.85081304
1e+20,5e+18,10000000000.0,4.6029688156968245,2.961988264209297,38.91702760502486,4.4,1.3816396753541385,16817127.27291558
1e+20,5e+18,10000000000.0,5.948892290405894,3.6570140403665086,77.80734065915559,4.4,1.1872779212392965,6803048.668396481
1e+20,5e+18,10000000000.0,6.576243335443781,2.1515224124968464,24.907879074794458,4.4,1.5680125847108708,9658314.699954012
1e+20,5e+18,10000000000.0,6.971413106158391,2.1316432651062307,88.34956555301163,4.4,1.5690408560802886,8614589.069576291
1e+20,5e+18,10000000000.0,8.52662181792214,4.161119638196609,56.392593350306015,4.4,1.5888548246627645,8788400.397603534
1e+20,5e+18,10000000000.0,2.9391661654815704,3.333439933933373,72.0377539939083,4.4,0.7999179662681265,14752506.710936725
1e+20,5e+18,10000000000.0,2.0843364019462114,2.7688771261076526,10.447161095580844,4.4,0.8515752571461178,32269762.75646399
1e+20,5e+18,10000000000.0,8.663834547081331,2.5712404880747304,18.960835974021258,4.4,1.8407124293303967,7756887.273426855
1e+20,5e+18,10000000000.0,2.409515334033849,4.009860472577654,68.98111955397567,4.4,0.8332798704022328,27708145.174042474
1e+20,5e+18,10000000000.0,9.772840732025758,2.0012046320760195,4.912827417421154,4.4,2.3276745979767055,7949927.961355087
1e+20,5e+18,10000000000.0,8.582844064587732,4.417673507590562,74.0683847727591,4.4,1.567099176827055,8496426.197599575
1e+20,5e+18,10000000000.0,5.507889453006392,2.2377488183897865,4.2135646261962965,4.4,1.2831796161911848,7567128.825904537
1e+20,5e+18,10000000000.0,9.832792824298227,2.5744688447243584,60.16933899833078,4.4,1.7951876647172016,5984394.777724832
1e+20,5e+18,10000000000.0,1.876390561972038,3.1587091858972687,34.76317106016711,4.4,0.7029544470919787,29800897.20195823
1e+20,5e+18,10000000000.0,3.727591850575915,3.454576219148311,56.200052186570325,4.4,0.8916818309017571,14058912.816738598
1e+20,5e+18,10000000000.0,6.744019735365503,3.0649853474418256,63.55473240805289,4.4,1.3582659634360283,8608140.439111214
1e+20,5e+18,10000000000.0,4.150061816258608,2.9621364949528814,32.79534406920847,4.4,1.0935851291816618,13341431.970995223
1e+20,5e+18,10000000000.0,9.355352967827127,4.891748036219566,12.392732985642693,4.4,1.395028969362595,6124125.534565861
1e+20,5e+18,10000000000.0,1.590634793600358,3.924739043730183,9.059190494099111,4.4,0.6783063432056659,49772879.948857084
1e+20,5e+18,10000000000.0,5.944706488548681,2.0702988661021644,54.237433962941665,4.4,1.6139363617945193,7325057.860108788
1e+20,5e+18,10000000000.0,6.31779640655603,3.2905277253329395,48.2970157748677,4.4,1.507281388140353,12170261.566795755
1e+20,5e+18,10000000000.0,6.874553113995017,4.625026099231911,67.57148779353852,4.4,1.1392753723297233,8612846.181710945
1e+20,5e+18,10000000000.0,3.30099600998633,2.9043685592320037,47.34698937034253,4.4,0.9766656320487163,19675785.61848992
1e+20,5e+18,10000000000.0,4.2810978476787795,2.2836690343231645,39.75278373268648,4.4,1.39173898331886,17100127.41343927
1e+20,5e+18,10000000000.0,8.593124766984799,4.275154314769754,37.63358450655208,4.4,1.1476495612705446,6332797.747223317
1e+20,5e+18,10000000000.0,2.7544849207314384,3.818041495808244,5.300880525997069,4.4,0.7066090111746975,20772259.77636685
1e+20,5e+18,10000000000.0,8.441810624560258,3.7109375234795117,32.19347654760917,4.4,1.458769917883682,6678749.58567736
1e+20,5e+18,10000000000.0,6.063898806124682,2.1607296788222237,87.91375370463099,4.4,1.9720282231459862,9068297.91517793
1e+20,5e+18,10000000000.0,7.859687600746739,2.421497029386552,78.99933513175672,4.4,1.9612406300202316,9799520.894260239
1e+20,5e+18,10000000000.0,7.422466296371244,3.8676481886393415,31.655891831976938,4.4,1.1570908159935425,9856184.282505421
1e+20,5e+18,10000000000.0,2.867603458463911,2.6234715243765074,54.13820024077438,4.4,1.1903228838901596,15469363.263455316
1e+20,5e+18,10000000000.0,6.119314627904856,3.512210239245273,76.71481686158798,4.4,1.4426123148742032,7243447.476447195
1e+20,5e+18,10000000000.0,8.809508375245832,3.6346450580881804,41.39086729725597,4.4,1.6259335849595997,6483310.7775467485
1e+20,5e+18,10000000000.0,4.8890461312173645,2.850521570812818,4.562334146263133,4.4,1.4774204850653823,8988725.79432377
1e+20,5e+18,10000000000.0,9.69931693200985,4.845275466624479,9.482410178221686,4.4,1.360584871022935,6677142.758075102
1e+20,5e+18,10000000000.0,5.069935900915462,4.527392320506726,47.40416675733748,4.4,0.9403373438907041,9023322.027051436
1e+20,5e+18,10000000000.0,2.285070730010962,4.167120522898395,87.34122568380141,4.4,0.7440728583882359,26649035.30508218
1e+20,5e+18,10000000000.0,4.504912120699059,2.233981599228227,63.3092301730415,4.4,1.4477921930283995,8943303.842716651
1e+20,5e+18,10000000000.0,9.565321657514835,2.318390057927058,9.16970865515555,4.4,2.06235768712338,5505706.532632009
1e+20,5e+18,10000000000.0,3.877487644058688,3.478344037594867,19.474396193892062,4.4,1.0833001376707267,17301829.201107007
1e+20,5e+18,10000000000.0,8.812883438803565,2.482140047572957,70.10511345986595,4.4,2.222476500875922,6735770.196136039
1e+20,5e+18,10000000000.0,8.931256135137009,4.9347963905884225,76.20525911619329,4.4,1.5617654438741435,8859983.214303555
1e+20,5e+18,10000000000.0,4.151678718987649,2.4755607020822286,56.739428998407405,4.4,1.4896396402051635,18056347.062647417
1e+20,5e+18,10000000000.0,1.749318922455689,3.462403506391922,59.064815757794044,4.4,0.796495596878743,31076569.55165823
1e+20,5e+18,10000000000.0,7.521021182429364,3.092363170524516,5.465358183354464,4.4,1.836143348835922,5560343.555020128
1e+20,5e+18,10000000000.0,3.8036106911258742,3.918159264362294,75.08213258359125,4.4,0.8270368165049591,19409202.991473462
1e+20,5e+18,10000000000.0,8.04631252831815,2.387109226668275,71.57994311086217,4.4,1.6634667873238973,9501168.658752855
1e+20,5e+18,10000000000.0,4.983893634343898,3.290949284127173,25.5360575369912,4.4,1.2281857867449295,14612088.675995288
1e+20,5e+18,10000000000.0,5.367400681083594,2.824115098421431,64.6548746369991,4.4,1.5697021540999487,8405930.60171576
1e+20,5e+18,10000000000.0,8.00118466073683,4.663254574015064,21.692350758974833,4.4,1.3125898286665245,9988096.608825421
1e+20,5e+18,10000000000.0,4.441269979554651,2.121757136404085,6.508724011481631,4.4,1.590332598683978,11335354.322945066
1e+20,5e+18,10000000000.0,4.988146107906231,4.7411824820193775,20.498879205362822,4.4,0.8775843756953547,13826418.677476175
1e+20,5e+18,10000000000.0,4.3857142189266,4.498982415659001,18.540712277624056,4.4,0.8895516916098739,17402272.75276237
1e+20,5e+18,10000000000.0,4.30606463749552,2.8927121493224464,32.38407571593171,4.4,1.3331921694942843,11478574.692732954
1e+20,5e+18,10000000000.0,5.7335191921131345,4.367871964031314,39.40510625426485,4.4,0.9920652034720718,13313000.20623991
1e+20,5e+18,10000000000.0,8.279195000510356,2.0936406810162427,47.24288356030059,4.4,1.870343385320289,6326613.054115267
1e+20,5e+18,10000000000.0,4.255914807303093,4.900596650880181,44.47758716922455,4.4,0.8442567400927565,18575684.07142509
1e+20,5e+18,10000000000.0,5.718292484839631,3.579784827769368,26.548690718980176,4.4,1.1879742145814838,8962535.748406423
1e+20,5e+18,10000000000.0,7.036545928983408,2.909843078196336,5.537848165944478,4.4,1.6846341349258012,11104515.451034963
1e+20,5e+18,10000000000.0,3.4249550167328953,3.0877496377840314,55.64384113463211,4.4,0.997516429650832,12304332.707968391
1e+20,5e+18,10000000000.0,3.497705244121533,2.199216060381492,37.42980019671983,4.4,1.2890011579470426,19547353.391684733
1e+20,5e+18,10000000000.0,9.400718143211094,4.968048542126118,28.984477692716826,4.4,1.1554543662927934,6519123.796700347
1e+20,5e+18,10000000000.0,7.511811159979797,2.1178758354520775,78.42387072625458,4.4,2.113088466357979,7869617.835955852
1e+20,5e+18,10000000000.0,6.19468008600978,3.964721369443577,67.9666677784399,4.4,1.1849254666414006,7900290.554270978
1e+20,5e+18,10000000000.0,6.8294804897855075,3.328207783119375,77.62560270840247,4.4,1.5175890639676892,9989607.80297981
1e+20,5e+18,10000000000.0,1.2636949879307653,4.846748654566145,46.06350313998411,4.4,0.5566528900725073,37692940.23698537
1e+20,5e+18,10000000000.0,6.562926690055272,2.7379992209203854,14.39101893502964,4.4,1.3684147381758494,9464325.105674405
1e+20,5e+18,10000000000.0,5.585579859017817,3.596260471814034,63.5712649425507,4.4,1.4380217102925585,8974863.09155107
1e+20,5e+18,10000000000.0,5.911747118014921,3.447068625748259,20.928418854534247,4.4,1.3704649026031928,13232104.423560157
1e+20,5e+18,10000000000.0,4.234814441477354,4.108599332150304,41.386981210979364,4.4,0.9862991458458548,9715950.562186195
1e+20,5e+18,10000000000.0,1.733265079416477,2.2040306958572615,8.655068638553299,4.4,0.7741143532567087,27687127.476545908
1e+20,5e+18,10000000000.0,2.74005310250847,2.5813673900700644,74.80183101079948,4.4,1.2125555998452284,18135569.785127662
1e+20,5e+18,10000000000.0,9.556702418914046,2.6436944602785495,13.95683577113255,4.4,2.0952736287662947,5918643.330231478
1e+20,5e+18,10000000000.0,4.678296060438406,4.214452264525069,81.56948311328995,4.4,0.9305445569833634,10539993.415932156
1e+20,5e+18,10000000000.0,5.200148402477778,2.5674160889802202,78.18806239675547,4.4,1.330793005329718,11471588.69203182
1e+20,5e+18,10000000000.0,1.474388108680951,3.72047529167293,43.41870050621441,4.4,0.7074938373844931,50799799.92333835
1e+20,5e+18,10000000000.0,1.3380960658958254,2.6457314615028613,67.76003377444718,4.4,0.7668293331991543,51179088.40911157
1e+20,5e+18,10000000000.0,7.454633023420819,4.584874850251936,56.89172142217934,4.4,1.4106773355073257,8477745.185155151
1e+20,5e+18,10000000000.0,5.842851977090001,4.8265563634689155,72.86758088338381,4.4,1.0743784772458942,7455285.071418504
1e+20,5e+18,10000000000.0,5.5783538579464,3.5554789248267213,40.56704376837435,4.4,1.3610368420354777,12146896.030815063
1e+20,5e+18,10000000000.0,3.1881207738040183,3.056926652627535,71.36533812925845,4.4,0.9748665322814389,14634505.617165709
1e+20,5e+18,10000000000.0,7.7027565846693005,2.7021733250524975,43.23374308466787,4.4,1.4933680649274232,9276509.60445554
1e+20,5e+18,10000000000.0,2.514129211976427,2.1493430045691313,84.86402354232307,4.4,1.138933872661826,19888504.577335525
1e+20,5e+18,10000000000.0,2.70941269294918,2.805500228592486,45.31437277178784,4.4,1.1698424504527705,20920382.22170505
1e+20,5e+18,10000000000.0,5.146409542134479,3.9627073398359536,43.24787665823447,4.4,1.0532733968147323,10496406.795933453
1e+20,5e+18,10000000000.0,3.576518759007468,3.6008507939276324,71.30125195602561,4.4,0.9810562965245999,20789086.146895565
1e+20,5e+18,10000000000.0,3.2271668310983173,4.832123834842783,74.4772591831929,4.4,0.8741043826409937,13963262.73383277
1e+20,5e+18,10000000000.0,6.807138800979985,3.1888317874751015,51.24055294594186,4.4,1.485311955120828,9200017.382688843
1e+20,5e+18,10000000000.0,6.858745706966901,4.081590026985184,18.64240977407156,4.4,1.4743814443216183,6660469.177523182
1e+20,5e+18,10000000000.0,8.420653628199364,3.467968242425364,43.69496609330942,4.4,1.7213871353671244,8098163.926007406
1e+20,5e+18,10000000000.0,4.759377102756783,3.537728647772635,87.22230775314202,4.4,0.9549505311835151,16011155.129447497
1e+20,5e+18,10000000000.0,1.6577658192353522,2.8033229438123524,68.50979879440911,4.4,0.9223115786020301,34615447.78451203
1e+20,5e+18,10000000000.0,3.462997464293119,3.364852330525999,73.5711465374845,4.4,1.1169018483502853,17188488.014890663
1e+20,5e+18,10000000000.0,9.820049168771352,3.412354991038122,5.855818397273891,4.4,1.9433367891499211,7850970.2074085
1e+20,5e+18,10000000000.0,6.366327177094319,4.119927565246802,43.70377324917191,4.4,1.3182621852162297,9556476.41938226
1e+20,5e+18,10000000000.0,7.387633763209182,4.821919997558341,59.256038628207314,4.4,1.4141784938154294,8054532.673007598
1e+20,5e+18,10000000000.0,1.0662204666287307,2.987963832447513,75.2128434756425,4.4,0.5047408899625685,59212110.51949897
1e+20,5e+18,10000000000.0,5.663851589642688,2.1266014057438953,7.286807861701118,4.4,1.5325776029584577,11929901.125601487
1e+20,5e+18,10000000000.0,1.3377579177862282,3.488885376501919,77.16218305084296,4.4,0.7124556713482014,33096671.987372525
1e+20,5e+18,10000000000.0,6.123071908823031,3.6333839964475056,50.71088149654632,4.4,1.1432424166421455,11896711.682365771
1e+20,5e+18,10000000000.0,9.286937646724677,2.505321653395746,20.166315440117213,4.4,1.6005183147967792,6182899.388624771
1e+20,5e+18,10000000000.0,9.715772174503671,4.2813938188282,30.6012038311239,4.4,1.6800312511180187,4414877.132304788
1e+20,5e+18,10000000000.0,5.8649740785003175,4.9547873253244745,27.527871002385787,4.4,1.2339798328741651,12182032.82940983
1e+20,5e+18,10000000000.0,5.123843247269944,4.837324151025383,49.1847359830974,4.4,0.8903115315927099,10749352.82159485
1e+20,5e+18,10000000000.0,9.505153848236446,2.5913181164709567,7.496654152268468,4.4,2.18668293120709,4630614.139082924
1e+20,5e+18,10000000000.0,7.062488487970256,4.626089719702282,16.79264578949335,4.4,1.3278896203487058,9253276.89992622
1e+20,5e+18,10000000000.0,1.584093515845685,4.113480909235054,73.70429477369306,4.4,0.6255477214624809,47475261.64653011
1e+20,5e+18,10000000000.0,5.191530199007478,3.3615396914207345,14.536547194972563,4.4,1.4069005211697907,14544871.643238356
1e+20,5e+18,10000000000.0,3.162205166178735,3.621832982974187,23.305475442857045,4.4,0.9042143988262087,24763269.578420788
1e+20,5e+18,10000000000.0,5.228238893038134,4.548800524947374,42.443242687561685,4.4,0.9408593035868685,14289365.868523754
1e+20,5e+18,10000000000.0,5.0991901480572555,3.4404048189151197,47.98951726585975,4.4,1.1126639671323104,7861177.0908545675
1e+20,5e+18,10000000000.0,6.239303225332678,3.1196221073153807,69.4341117264318,4.4,1.4171414738623522,8848687.852254823
1e+20,5e+18,10000000000.0,4.210934413143261,3.4797424790779576,41.917921119958336,4.4,1.1138445383925115,17274480.212557368
1e+20,5e+18,10000000000.0,2.4784340451033526,3.737389412105147,71.71822203009188,4.4,0.9138760246075724,22050262.078957208
1e+20,5e+18,10000000000.0,5.5334749113096064,2.5672329613350464,56.7961287129548,4.4,1.6392343366929232,11577162.864560042
1e+20,5e+18,10000000000.0,8.471825959111857,4.702723190800972,12.839677329872554,4.4,1.3858731317767583,7584277.368903504
1e+20,5e+18,10000000000.0,6.976110052608421,4.022560846488842,16.600835140176954,4.4,1.4648151718143554,7826856.4787244415
1e+20,5e+18,10000000000.0,4.0453107933269425,3.899806752012467,41.02193411413006,4.4,0.8929148751186605,18831422.598460093
1e+20,5e+18,10000000000.0,9.419707204829715,2.2984886785419145,37.529377198746445,4.4,1.6600647954097625,6383333.633195629
1e+20,5e+18,10000000000.0,9.209868141242639,3.8125218145177753,67.68835145844463,4.4,1.7865367550693785,6361803.159278956
1e+20,5e+18,10000000000.0,2.8841355944568887,2.362881986715477,53.52413116236961,4.4,0.9172357071295899,27703465.114483252
1e+20,5e+18,10000000000.0,1.3547582660832669,2.236093025586197,36.76757804719569,4.4,0.6995017596242612,44096438.5001456
1e+20,5e+18,10000000000.0,7.67177837515686,3.58193268692718,17.85614466018355,4.4,1.5778273144515296,6144068.268418858
1e+20,5e+18,10000000000.0,8.44849235214238,3.208356602139485,22.734827902318077,4.4,1.5639606760385865,7163736.959433961
1e+20,5e+18,10000000000.0,9.710781093562197,3.7664308104686697,53.068588606808135,4.4,1.8473890583048975,7472176.411112963
1e+20,5e+18,10000000000.0,9.008527546794797,2.2676665041717157,39.83917602628195,4.4,1.8320761031095862,7889681.494199269
1e+20,5e+18,10000000000.0,6.404812913857733,3.292949188541775,47.798693270878466,4.4,1.1223308642031609,11170235.815872887
1e+20,5e+18,10000000000.0,5.770471052911427,2.524360145135474,17.848936871294327,4.4,1.3913666393701316,11839752.895986872
1e+20,5e+18,10000000000.0,1.2505694613632765,4.96130025777235,60.67284395397722,4.4,0.5177399780584439,40116694.604054525
1e+20,5e+18,10000000000.0,3.2199080216030005,3.683450637305523,77.17087045446914,4.4,0.8885655458215522,23132140.09030246
1e+20,5e+18,10000000000.0,5.136532765596338,4.062310582822602,25.440737090460352,4.4,1.1401569117889312,14744914.920494553
1e+20,5e+18,10000000000.0,6.6565351007521105,2.9762548420478234,45.76173764736891,4.4,1.720791448585094,7175821.526028601
1e+20,5e+18,10000000000.0,6.015266499865696,2.2842167443380323,87.87087762481845,4.4,1.8905252310977878,7517243.90981935
1e+20,5e+18,10000000000.0,7.683723907135215,4.92761258835061,31.992031427913304,4.4,1.1318334472426077,10284622.365228597
1e+20,5e+18,10000000000.0,3.5179023779833676,2.8587771061495495,54.769032008367226,4.4,1.092507841003759,21243613.52768842
1e+20,5e+18,10000000000.0,6.084573468872259,3.2714245555207224,10.84702591742126,4.4,1.390596007921544,12446138.792771269
1e+20,5e+18,10000000000.0,1.7932801905171292,3.949591765107725,55.723305215711555,4.4,0.7948758384441655,42076556.57157334
1e+20,5e+18,10000000000.0,4.722989712248863,2.074091893058334,10.797964277501759,4.4,1.809987348160839,13056872.175989985
1e+20,5e+18,10000000000.0,7.751447496591409,4.43077739155186,86.45348287317252,4.4,1.1826822683408162,8495970.526226394
1e+20,5e+18,10000000000.0,7.240607680861396,3.6097345700858607,65.26265073029109,4.4,1.5448694947903445,8537199.75033805
1e+20,5e+18,10000000000.0,9.915784634549611,2.834651561206466,71.56990156780645,4.4,1.7790625430432072,4240537.236065439
1e+20,5e+18,10000000000.0,3.501020133889804,2.1848239558774076,64.2570793871324,4.4,1.0168015038420826,19942794.0268762
1e+20,5e+18,10000000000.0,5.483703692565812,2.4874952464233244,54.30642613865252,4.4,1.193302014545224,10980403.88561942
1e+20,5e+18,10000000000.0,3.9657737239659703,4.68510157656031,42.14241195443897,4.4,0.9055229696998801,16619294.891514273
1e+20,5e+18,10000000000.0,4.965428026532573,4.058072671807674,77.67848403921244,4.4,1.1009998503203478,12104815.914730716
1e+20,5e+18,10000000000.0,8.712551168824493,2.7497051649106696,86.24470307624648,4.4,1.4401014695269012,6849021.800459544
1e+20,5e+18,10000000000.0,7.1578816766963795,2.1968022948350887,46.416147042655076,4.4,1.9400489899783355,6548245.206638228
1e+20,5e+18,10000000000.0,8.941970722128236,4.0718459371599085,84.04354927650779,4.4,1.359799882728827,5720053.240508971
1e+20,5e+18,10000000000.0,2.831599974986978,3.7172231779032954,53.74996316900102,4.4,0.8936931991234017,16370288.207101502
1e+20,5e+18,10000000000.0,8.860250060572941,3.213558573374705,49.839424259989684,4.4,1.5282387761938059,5397889.619147049
1e+20,5e+18,10000000000.0,1.53786046760546,3.0908343475701914,42.539997767116034,4.4,0.6114577049099501,51317461.42073208
1e+20,5e+18,10000000000.0,8.997393523934372,2.650442827787325,21.20803525312043,4.4,1.7740528997463851,5126433.306289202
1e+20,5e+18,10000000000.0,3.9616640151465514,4.0088337696125524,3.3236104911711495,4.4,0.8876406135191841,12815528.216955615
1e+20,5e+18,10000000000.0,3.8312887007265983,4.912004083381611,24.01104173647733,4.4,0.8954615385572141,16606314.814510658
1e+20,5e+18,10000000000.0,5.608797190287976,2.5271457375104776,47.34591592951017,4.4,1.3103010198655918,11483236.220591314
1e+20,5e+18,10000000000.0,9.466211689509086,3.79134986004651,36.05651584659847,4.4,1.5854370141117782,4876181.38108075
1e+20,5e+18,10000000000.0,1.4300322821326483,3.2725551672379285,42.01821483622914,4.4,0.5704476208816184,50172781.36155611
1e+20,5e+18,10000000000.0,4.170078775636708,3.3400661652339947,88.3163951020723,4.4,1.193780173372821,17123924.644711316
1e+20,5e+18,10000000000.0,8.709147898150022,2.762441840383443,33.473696248231505,4.4,1.9559392485267781,5682841.622045341
1e+20,5e+18,10000000000.0,4.5644902969192005,4.475404626984258,42.33991572432939,4.4,0.8525180322271402,11292970.025987303
1e+20,5e+18,10000000000.0,2.7924120783736033,3.4557668124417233,14.615852967695302,4.4,0.8873356184636433,27760771.849808753
1e+20,5e+18,10000000000.0,4.823147631982706,3.6302175565947925,7.172322722017925,4.4,0.954799396849465,15140912.825253734
1e+20,5e+18,10000000000.0,4.469972513425024,2.9142827383919774,70.46062776954703,4.4,1.2871116457751444,15192908.036578702
1e+20,5e+18,10000000000.0,9.238745813200332,2.5454253970008494,52.64943623126214,4.4,1.7256006059582019,4685628.302336467
1e+20,5e+18,10000000000.0,7.857409381687874,2.2577311646084617,69.18131812581886,4.4,1.886149517388134,7220008.5906579755
1e+20,5e+18,10000000000.0,5.546040001696057,4.142357422774747,16.03806350312999,4.4,1.1651731236177818,11246236.028589556
1e+20,5e+18,10000000000.0,9.89533510049414,2.5887028450635667,52.74910309289411,4.4,2.286989333464476,4799883.079955449
1e+20,5e+18,10000000000.0,5.18749778148331,4.070226062566393,25.06689526769967,4.4,1.1511017189715733,11167053.1197345
1e+20,5e+18,10000000000.0,1.5241404773824772,3.1711293381408616,22.841378070301733,4.4,0.7162912774179134,42017803.50950993
1e+20,5e+18,10000000000.0,3.360468896334864,3.2473244029689545,4.002763222609717,4.4,0.9772538162751739,15799898.41968921
1e+20,5e+18,10000000000.0,4.924634321973814,3.4075324882783153,14.339642950509255,4.4,1.4181216193926054,14465600.50969776
1e+20,5e+18,10000000000.0,2.412123617315081,3.1031255243826297,29.906325700473495,4.4,0.9794111708103863,30519987.75564244
1e+20,5e+18,10000000000.0,9.528086136916388,2.3018599316677704,13.168452171411698,4.4,1.8598872206785022,5556664.582641717
1e+20,5e+18,10000000000.0,7.901640080359958,2.9288954300085375,88.76968431575156,4.4,1.8686513361982897,9307724.147358011
1e+20,5e+18,10000000000.0,3.4145848038499538,3.991203082081815,29.851040421583708,4.4,0.8999354808770894,12927798.013494695
1e+20,5e+18,10000000000.0,6.317240801661242,3.997353204406613,14.33818336310255,4.4,1.4223919675159826,11636277.015999703
1e+20,5e+18,10000000000.0,7.4930424139861485,2.8586729217199833,20.320161216032325,4.4,1.82810236667876,6153710.965340054
1e+20,5e+18,10000000000.0,9.471510360161181,3.380307879673064,54.13018086570845,4.4,1.4655866076170676,4573408.511760514
1e+20,5e+18,10000000000.0,8.934718142578696,2.5803416840358127,8.571786576236601,4.4,2.0105231896937936,7350093.772369051
1e+20,5e+18,10000000000.0,5.636730035243923,2.6311162445895073,78.03176932228065,4.4,1.3410994803120277,10445328.100171097
1e+20,5e+18,10000000000.0,7.971873578137158,2.0691412652198222,86.65047209363182,4.4,1.8038451631057022,9573110.16895811
1e+20,5e+18,10000000000.0,6.059302784448265,4.6902396497232335,24.467025598062136,4.4,1.0440264951449763,8998983.840778476
1e+20,5e+18,10000000000.0,5.974335010409861,2.6321199952247185,42.158288367404765,4.4,1.642513683444576,8617878.047982618
